a,c,a_next,residual
18.955895589558956,1.9517463236419628,18.383267177708174,2.1146310209552155e-5
18.95789578957896,1.95181746173319,18.38523624363735,2.2298068843240593e-5
18.95989598959896,1.9518885998010858,18.387205309589852,2.3449739509073808e-5
18.96189618961896,1.951959737844264,18.38917437556708,2.460132175619023e-5
18.963896389638965,1.9520308758602338,18.39114344157151,2.5752814860391382e-5
18.965896589658964,1.95210201384493,18.393112507607214,2.6904217726886337e-5
18.967896789678967,1.9521731517921557,18.39508157368039,2.805552880225104e-5
18.96989698969897,1.9522442896929864,18.397050639799964,2.9206745998822115e-5
18.971897189718973,1.952315427535189,18.399019705978162,3.0357866650621013e-5
18.973897389738973,1.9523865653027368,18.400988772231017,3.1508887524678286e-5
18.975897589758976,1.9524577029755064,18.402957838578647,3.2659804910961654e-5
18.97789778977898,1.9525288405292867,18.404926905045272,3.381061481810832e-5
18.979897989798978,1.9525999779362335,18.406895971658724,3.496131329927543e-5
18.98189818981898,1.9526711151658844,18.408865038449477,3.611189692021011e-5
18.983898389838984,1.9527422521868676,18.4108341054489,3.726236337919797e-5
18.985898589858987,1.95281338896937,18.412803172686797,3.841271223337106e-5
18.987898789878987,1.952884525488351,18.414772240188217,3.956294571660912e-5
18.98989898989899,1.952955661727468,18.416741307969502,4.071306958031151e-5
18.991899189918993,1.9530267976835423,18.418710376033832,4.1863093869110024e-5
18.993899389938996,1.9530979333713214,18.420679444366456,4.301303351883501e-5
18.995899589958995,1.953169068828144,18.42264851293003,4.41629086075368e-5
18.997899789978998,1.9532402041179844,18.42461758166059,4.531274413921427e-5
18.999899989999,1.953311339334295,18.426586650464685,4.6462569221805694e-5
19.001900190019,1.9533824746010051,18.428555719218373,4.761241557071916e-5
19.003900390039004,1.953453610071175,18.430524787768608,4.876231548056609e-5
19.005900590059007,1.9535247459230363,18.43249385593715,4.9912299327492526e-5
19.00790079007901,1.9535958823533548,18.434462923527235,5.106239281571501e-5
19.00990099009901,1.9536670195683072,18.436431990332682,5.2212614235380705e-5
19.011901190119012,1.9537381577724195,18.438401056148972,5.3362972106563156e-5
19.013901390139015,1.953809297156416,18.44037012078538,5.451346357876474e-5
19.015901590159014,1.953880437885131,18.442339184077063,5.5664073887240484e-5
19.017901790179017,1.953951580086731,18.44430824589587,5.6814777093405766e-5
19.01990199019902,1.9540227238445036,18.4462773061585,5.796553812242866e-5
19.021902190219024,1.9540938691922394,18.448246364831167,5.911631584543109e-5
19.023902390239023,1.9541650161137187,18.450215421930086,6.026706672312976e-5
19.025902590259026,1.9542361645462494,18.452184477517957,6.141774859347304e-5
19.02790279027903,1.9543073143877514,18.454153531696857,6.256832408380042e-5
19.02990299029903,1.9543784655064296,18.456122584598578,6.37187632189784e-5
19.03190319031903,1.9544496177518438,18.458091636373567,6.486904505687008e-5
19.033903390339034,1.9545207709661772,18.460060687179638,6.601915824644422e-5
19.035903590359037,1.9545919249946226,18.462029737171594,6.716910047543934e-5
19.037903790379037,1.9546630796939333,18.463998786492684,6.831887694158656e-5
19.03990399039904,1.9547342349384595,18.46596783526856,6.946849805178346e-5
19.041904190419043,1.9548053906232907,18.467936883604132,7.061797683149962e-5
19.043904390439042,1.9548765466646223,18.469905931583202,7.176732635261196e-5
19.045904590459045,1.9549477029977245,18.471874979270503,7.2916557599223e-5
19.04790479047905,1.9550188595731992,18.473844026715433,1.2414298466989493e-7
19.04990499049905,1.9550900163523826,18.47581307395665,1.2757881664438031e-6
19.05190519051905,1.9551611733026548,18.477782121026777,2.4273590558676617e-6
19.053905390539054,1.9552323303932908,18.479751167956547,3.57885292323612e-6
19.055905590559057,1.9553034875922826,18.481720214777955,4.730266830899055e-6
19.057905790579056,1.9553746448643494,18.483689261526287,5.881597439305608e-6
19.05990599059906,1.955445802170098,18.485658308240943,7.032840965481846e-6
19.061906190619062,1.9555169594661588,18.487627354965284,8.18399326607544e-6
19.063906390639065,1.9555881167060607,18.489596401745786,9.335049993342004e-6
19.065906590659065,1.955659273841564,18.49156544863068,1.0486006802201686e-5
19.067906790679068,1.9557304308241852,18.493534495668463,1.1636859543306954e-5
19.06990699069907,1.955801587606757,18.495503542906295,1.2787604456332424e-5
19.07190719071907,1.9558727441449801,18.497472590388472,1.393823836914887e-5
19.073907390739073,1.9559439003990078,18.49944163815485,1.5088758899994836e-5
19.075907590759076,1.9560150563351064,18.50141068623915,1.6239164694065167e-5
19.07790779077908,1.9560862119274802,18.50337973466718,1.7389455683414212e-5
19.07990799079908,1.9561573671602783,18.505348783454785,1.853963337916653e-5
